,Filename,Pitch,Yaw,Roll,Direction,Int_direction
31,/home/snake/Desktop/pointing4_dataset/Forward/personne02235-15+30.jpg,-12.3811,-29.5741,-8.5925,forward,0.0
32,/home/snake/Desktop/pointing4_dataset/Forward/personne07144+0-30.jpg,-3.0535,31.7241,2.4559,forward,0.0
33,/home/snake/Desktop/pointing4_dataset/Forward/personne10274+30+30.jpg,25.8148,-28.5002,11.731,forward,0.0
34,/home/snake/Desktop/pointing4_dataset/Forward/personne11259+15+0.jpg,2.0905,-3.1243,0.3515,forward,0.0
35,/home/snake/Desktop/pointing4_dataset/Forward/personne05170+30-30.jpg,24.8931,25.0922,-15.2704,forward,0.0
36,/home/snake/Desktop/pointing4_dataset/Forward/personne08174+30+30.jpg,15.8902,-26.1632,4.1421,forward,0.0
37,/home/snake/Desktop/pointing4_dataset/Forward/personne07261+15+30.jpg,-1.673,-15.5191,-1.9704,forward,0.0
38,/home/snake/Desktop/pointing4_dataset/Forward/personne05233-15+0.jpg,-5.2867,-2.912,-9.2952,forward,0.0
39,/home/snake/Desktop/pointing4_dataset/Forward/personne15234-15+15.jpg,-23.217,-9.5229,-0.2366,forward,0.0
40,/home/snake/Desktop/pointing4_dataset/Forward/personne04272+30+0.jpg,13.9161,-9.1558,-1.9315,forward,0.0
41,/home/snake/Desktop/pointing4_dataset/Forward/personne07119-30-15.jpg,-15.2032,20.1278,8.9431,forward,0.0
42,/home/snake/Desktop/pointing4_dataset/Forward/personne02219-30-15.jpg,-11.6508,9.6393,-1.4346,forward,0.0
43,/home/snake/Desktop/pointing4_dataset/Forward/personne14260+15+15.jpg,0.2505,-23.2917,0.227,forward,0.0
44,/home/snake/Desktop/pointing4_dataset/Forward/personne12232-15-15.jpg,-6.61,10.6875,0.6302,forward,0.0
45,/home/snake/Desktop/pointing4_dataset/Forward/personne10161+15+30.jpg,17.2914,-30.6803,2.8785,forward,0.0
46,/home/snake/Desktop/pointing4_dataset/Forward/personne08232-15-15.jpg,-5.2891,13.8672,1.9572,forward,0.0
47,/home/snake/Desktop/pointing4_dataset/Forward/personne09261+15+30.jpg,0.8833,-29.493,-3.0468,forward,0.0
48,/home/snake/Desktop/pointing4_dataset/Forward/personne07273+30+15.jpg,7.5226,-9.6904,-0.479,forward,0.0
49,/home/snake/Desktop/pointing4_dataset/Forward/personne11133-15+0.jpg,-13.2954,-3.4792,0.1532,forward,0.0
50,/home/snake/Desktop/pointing4_dataset/Forward/personne04174+30+30.jpg,20.6942,-33.7004,7.4441,forward,0.0
51,/home/snake/Desktop/pointing4_dataset/Forward/personne02158+15-15.jpg,8.6557,6.2765,-7.7811,forward,0.0
52,/home/snake/Desktop/pointing4_dataset/Forward/personne04244+0-30.jpg,-1.1035,18.961,0.0196,forward,0.0
53,/home/snake/Desktop/pointing4_dataset/Forward/personne13173+30+15.jpg,24.8005,-20.8273,2.6937,forward,0.0
54,/home/snake/Desktop/pointing4_dataset/Forward/personne06147+0+15.jpg,2.3772,-17.6484,0.6126,forward,0.0
55,/home/snake/Desktop/pointing4_dataset/Forward/personne02274+30+30.jpg,24.2473,-34.1056,8.978,forward,0.0
56,/home/snake/Desktop/pointing4_dataset/Forward/personne06144+0-30.jpg,5.8045,20.8748,-2.2625,forward,0.0
57,/home/snake/Desktop/pointing4_dataset/Forward/personne05260+15+15.jpg,6.7255,-15.5187,-4.8348,forward,0.0
58,/home/snake/Desktop/pointing4_dataset/Forward/personne14246+0+0.jpg,0.1391,-3.1939,-0.0332,forward,0.0
59,/home/snake/Desktop/pointing4_dataset/Forward/personne09244+0-30.jpg,-3.313,19.5412,0.1266,forward,0.0
60,/home/snake/Desktop/pointing4_dataset/Forward/personne14273+30+15.jpg,13.542,-19.3301,1.4332,forward,0.0
61,/home/snake/Desktop/pointing4_dataset/Forward/personne07170+30-30.jpg,11.7394,31.7556,-6.3885,forward,0.0
62,/home/snake/Desktop/pointing4_dataset/Forward/personne10119-30-15.jpg,-13.3986,10.3084,3.6095,forward,0.0
63,/home/snake/Desktop/pointing4_dataset/Forward/personne04172+30+0.jpg,20.1866,-9.1823,-0.447,forward,0.0
64,/home/snake/Desktop/pointing4_dataset/Forward/personne02118-30-30.jpg,-17.677,24.8719,4.8887,forward,0.0
65,/home/snake/Desktop/pointing4_dataset/Forward/personne12160+15+15.jpg,8.6737,-24.3435,2.4144,forward,0.0
66,/home/snake/Desktop/pointing4_dataset/Forward/personne04170+30-30.jpg,19.1951,27.5942,-6.5714,forward,0.0
67,/home/snake/Desktop/pointing4_dataset/Forward/personne10246+0+0.jpg,3.3271,-2.5784,0.1838,forward,0.0
68,/home/snake/Desktop/pointing4_dataset/Forward/personne04119-30-15.jpg,-16.1392,8.5462,1.7208,forward,0.0
69,/home/snake/Desktop/pointing4_dataset/Forward/personne09174+30+30.jpg,1.1853,-38.0078,-5.2417,forward,0.0
70,/home/snake/Desktop/pointing4_dataset/Forward/personne11274+30+30.jpg,12.2448,-33.9289,6.9008,forward,0.0
71,/home/snake/Desktop/pointing4_dataset/Forward/personne02260+15+15.jpg,9.4354,-20.9782,-1.3568,forward,0.0
72,/home/snake/Desktop/pointing4_dataset/Forward/personne09161+15+30.jpg,4.6755,-36.7932,0.3064,forward,0.0
73,/home/snake/Desktop/pointing4_dataset/Forward/personne11258+15-15.jpg,-0.4517,13.1986,-0.3389,forward,0.0
74,/home/snake/Desktop/pointing4_dataset/Forward/personne13235-15+30.jpg,-1.8875,-25.0978,-2.9834,forward,0.0
75,/home/snake/Desktop/pointing4_dataset/Forward/personne06272+30+0.jpg,34.521,-8.5077,0.0505,forward,0.0
76,/home/snake/Desktop/pointing4_dataset/Forward/personne10233-15+0.jpg,-6.6679,-2.7038,1.1442,forward,0.0
77,/home/snake/Desktop/pointing4_dataset/Forward/personne08260+15+15.jpg,2.254,-18.9861,-1.7875,forward,0.0
78,/home/snake/Desktop/pointing4_dataset/Forward/personne12173+30+15.jpg,17.0682,-21.7086,1.1621,forward,0.0
79,/home/snake/Desktop/pointing4_dataset/Forward/personne08261+15+30.jpg,1.8025,-30.9453,-0.4827,forward,0.0
80,/home/snake/Desktop/pointing4_dataset/Forward/personne07247+0+15.jpg,-1.644,-6.799,2.0844,forward,0.0
81,/home/snake/Desktop/pointing4_dataset/Forward/personne06261+15+30.jpg,19.1226,-28.2056,2.2614,forward,0.0
82,/home/snake/Desktop/pointing4_dataset/Forward/personne13147+0+15.jpg,-0.8965,-17.4449,-3.6238,forward,0.0
83,/home/snake/Desktop/pointing4_dataset/Forward/personne03160+15+15.jpg,-1.9606,-13.714,2.2658,forward,0.0
84,/home/snake/Desktop/pointing4_dataset/Forward/personne08235-15+30.jpg,-8.8052,-28.6467,-5.3385,forward,0.0
85,/home/snake/Desktop/pointing4_dataset/Forward/personne15274+30+30.jpg,18.8925,-35.8197,4.0806,forward,0.0
86,/home/snake/Desktop/pointing4_dataset/Forward/personne09158+15-15.jpg,6.9095,5.1544,-1.0873,forward,0.0
87,/home/snake/Desktop/pointing4_dataset/Forward/personne03235-15+30.jpg,-21.1291,-31.2284,-12.6113,forward,0.0
88,/home/snake/Desktop/pointing4_dataset/Forward/personne13247+0+15.jpg,-1.5797,-13.6882,-2.8065,forward,0.0
89,/home/snake/Desktop/pointing4_dataset/Forward/personne03173+30+15.jpg,5.7326,-17.6996,4.7529,forward,0.0
90,/home/snake/Desktop/pointing4_dataset/Forward/personne11158+15-15.jpg,5.1169,11.0254,-1.5319,forward,0.0
91,/home/snake/Desktop/pointing4_dataset/Forward/personne05218-30-30.jpg,-14.2997,26.9636,-7.1339,forward,0.0
92,/home/snake/Desktop/pointing4_dataset/Forward/personne10134-15+15.jpg,-4.7822,-22.5244,-1.1503,forward,0.0
93,/home/snake/Desktop/pointing4_dataset/Forward/personne13232-15-15.jpg,-2.0085,12.5818,1.1385,forward,0.0
94,/home/snake/Desktop/pointing4_dataset/Forward/personne03134-15+15.jpg,-15.908,-22.1933,-8.8389,forward,0.0
95,/home/snake/Desktop/pointing4_dataset/Forward/personne09144+0-30.jpg,-3.9717,19.2811,1.1125,forward,0.0
96,/home/snake/Desktop/pointing4_dataset/Forward/personne09132-15-15.jpg,-7.3331,8.2218,-0.4895,forward,0.0
97,/home/snake/Desktop/pointing4_dataset/Forward/personne04259+15+0.jpg,4.446,-7.1147,-2.5361,forward,0.0
98,/home/snake/Desktop/pointing4_dataset/Forward/personne15174+30+30.jpg,14.1057,-30.3121,0.9484,forward,0.0
99,/home/snake/Desktop/pointing4_dataset/Forward/personne10258+15-15.jpg,12.3916,12.3289,-0.534,forward,0.0
100,/home/snake/Desktop/pointing4_dataset/Forward/personne01135-15+30.jpg,-5.7797,-14.7229,0.2074,forward,0.0
101,/home/snake/Desktop/pointing4_dataset/Forward/personne07233-15+0.jpg,-3.8697,2.947,3.1028,forward,0.0
102,/home/snake/Desktop/pointing4_dataset/Forward/personne02270+30-30.jpg,19.5118,17.6848,-4.3235,forward,0.0
103,/home/snake/Desktop/pointing4_dataset/Forward/personne12170+30-30.jpg,17.6128,26.8395,-8.2734,forward,0.0
104,/home/snake/Desktop/pointing4_dataset/Forward/personne07160+15+15.jpg,-0.3154,-6.9853,-1.2822,forward,0.0
105,/home/snake/Desktop/pointing4_dataset/Forward/personne15145+0-15.jpg,-11.3677,17.8943,5.8683,forward,0.0
106,/home/snake/Desktop/pointing4_dataset/Forward/personne12245+0-15.jpg,2.2112,0.8413,0.4956,forward,0.0
107,/home/snake/Desktop/pointing4_dataset/Forward/personne15259+15+0.jpg,2.9209,0.5173,-1.2092,forward,0.0
108,/home/snake/Desktop/pointing4_dataset/Forward/personne11145+0-15.jpg,-4.9949,10.321,-0.4457,forward,0.0
109,/home/snake/Desktop/pointing4_dataset/Forward/personne09172+30+0.jpg,8.2105,-11.6701,-1.7997,forward,0.0
110,/home/snake/Desktop/pointing4_dataset/Forward/personne09259+15+0.jpg,3.066,-7.6594,-1.2262,forward,0.0
111,/home/snake/Desktop/pointing4_dataset/Forward/personne09160+15+15.jpg,4.8327,-20.0898,-1.3551,forward,0.0
112,/home/snake/Desktop/pointing4_dataset/Forward/personne03245+0-15.jpg,-9.8001,9.3181,1.8697,forward,0.0
113,/home/snake/Desktop/pointing4_dataset/Forward/personne10234-15+15.jpg,-7.1073,-18.8944,-1.9576,forward,0.0
114,/home/snake/Desktop/pointing4_dataset/Forward/personne04118-30-30.jpg,-19.2394,18.1522,6.6004,forward,0.0
115,/home/snake/Desktop/pointing4_dataset/Forward/personne01247+0+15.jpg,-0.2412,-11.5728,-0.2702,forward,0.0
116,/home/snake/Desktop/pointing4_dataset/Forward/personne01270+30-30.jpg,12.9413,33.0519,-3.567,forward,0.0
117,/home/snake/Desktop/pointing4_dataset/Forward/personne04246+0+0.jpg,-1.4261,-7.561,-3.8373,forward,0.0
118,/home/snake/Desktop/pointing4_dataset/Forward/personne10132-15-15.jpg,-5.1391,13.6529,2.4608,forward,0.0
119,/home/snake/Desktop/pointing4_dataset/Forward/personne01259+15+0.jpg,5.6132,11.6446,0.129,forward,0.0
120,/home/snake/Desktop/pointing4_dataset/Forward/personne08244+0-30.jpg,-3.2968,25.8171,1.5443,forward,0.0
121,/home/snake/Desktop/pointing4_dataset/Forward/personne04274+30+30.jpg,17.6279,-27.4583,2.7144,forward,0.0
122,/home/snake/Desktop/pointing4_dataset/Forward/personne01119-30-15.jpg,-22.7997,16.3547,8.1998,forward,0.0
123,/home/snake/Desktop/pointing4_dataset/Forward/personne05258+15-15.jpg,9.8062,8.4495,-5.0716,forward,0.0
124,/home/snake/Desktop/pointing4_dataset/Forward/personne11218-30-30.jpg,-24.6355,23.9387,7.4736,forward,0.0
125,/home/snake/Desktop/pointing4_dataset/Forward/personne15219-30-15.jpg,-35.4426,16.5624,14.892,forward,0.0
126,/home/snake/Desktop/pointing4_dataset/Forward/personne07270+30-30.jpg,11.4478,27.9181,-6.9932,forward,0.0
127,/home/snake/Desktop/pointing4_dataset/Forward/personne10158+15-15.jpg,13.0257,14.8841,-1.2828,forward,0.0
128,/home/snake/Desktop/pointing4_dataset/Forward/personne13161+15+30.jpg,5.0429,-28.278,-2.8458,forward,0.0
129,/home/snake/Desktop/pointing4_dataset/Forward/personne04159+15+0.jpg,9.5592,-3.7905,0.899,forward,0.0
130,/home/snake/Desktop/pointing4_dataset/Forward/personne05273+30+15.jpg,23.2264,-24.2197,10.1263,forward,0.0
131,/home/snake/Desktop/pointing4_dataset/Forward/personne03159+15+0.jpg,-0.2986,-1.3891,2.5492,forward,0.0
132,/home/snake/Desktop/pointing4_dataset/Forward/personne09232-15-15.jpg,-5.3689,10.2903,1.0213,forward,0.0
133,/home/snake/Desktop/pointing4_dataset/Forward/personne03146+0+0.jpg,-5.8722,-0.997,2.4083,forward,0.0
134,/home/snake/Desktop/pointing4_dataset/Forward/personne11132-15-15.jpg,-12.266,12.6414,3.1159,forward,0.0
135,/home/snake/Desktop/pointing4_dataset/Forward/personne02246+0+0.jpg,-0.2548,-8.3202,-5.0214,forward,0.0
136,/home/snake/Desktop/pointing4_dataset/Forward/personne12144+0-30.jpg,4.7635,23.1953,-3.6055,forward,0.0
137,/home/snake/Desktop/pointing4_dataset/Forward/personne14244+0-30.jpg,-1.4305,26.0061,-1.8377,forward,0.0
138,/home/snake/Desktop/pointing4_dataset/Forward/personne06244+0-30.jpg,8.5838,21.7425,-2.3086,forward,0.0
139,/home/snake/Desktop/pointing4_dataset/Forward/personne09134-15+15.jpg,-10.4958,-20.5636,-6.011,forward,0.0
140,/home/snake/Desktop/pointing4_dataset/Forward/personne08247+0+15.jpg,-3.5559,-12.3507,-1.3669,forward,0.0
141,/home/snake/Desktop/pointing4_dataset/Forward/personne11260+15+15.jpg,-1.3076,-16.7111,-0.9036,forward,0.0
142,/home/snake/Desktop/pointing4_dataset/Forward/personne14133-15+0.jpg,-7.7503,-4.0459,-1.6244,forward,0.0
143,/home/snake/Desktop/pointing4_dataset/Forward/personne10159+15+0.jpg,16.7467,-2.882,-1.005,forward,0.0
144,/home/snake/Desktop/pointing4_dataset/Forward/personne05261+15+30.jpg,8.1244,-26.7678,5.1138,forward,0.0
145,/home/snake/Desktop/pointing4_dataset/Forward/personne11272+30+0.jpg,9.2475,-5.1302,0.5406,forward,0.0
146,/home/snake/Desktop/pointing4_dataset/Forward/personne04270+30-30.jpg,14.1552,18.7296,-6.5613,forward,0.0
147,/home/snake/Desktop/pointing4_dataset/Forward/personne04135-15+30.jpg,-0.2777,-27.4745,-2.2565,forward,0.0
148,/home/snake/Desktop/pointing4_dataset/Forward/personne04261+15+30.jpg,2.5648,-26.0683,-2.1986,forward,0.0
149,/home/snake/Desktop/pointing4_dataset/Forward/personne08246+0+0.jpg,-3.0621,-1.8714,-0.7198,forward,0.0
150,/home/snake/Desktop/pointing4_dataset/Forward/personne05135-15+30.jpg,-10.5758,-25.9517,-15.4368,forward,0.0
151,/home/snake/Desktop/pointing4_dataset/Forward/personne11173+30+15.jpg,13.6152,-19.8438,5.1857,forward,0.0
152,/home/snake/Desktop/pointing4_dataset/Forward/personne08147+0+15.jpg,-2.291,-14.0771,-0.7829,forward,0.0
153,/home/snake/Desktop/pointing4_dataset/Forward/personne02159+15+0.jpg,6.2198,-5.8178,-5.4569,forward,0.0
154,/home/snake/Desktop/pointing4_dataset/Forward/personne05161+15+30.jpg,12.6122,-33.2462,10.8961,forward,0.0
155,/home/snake/Desktop/pointing4_dataset/Forward/personne14258+15-15.jpg,3.2796,10.453,-0.9419,forward,0.0
156,/home/snake/Desktop/pointing4_dataset/Forward/personne02218-30-30.jpg,-14.0218,20.4709,0.9362,forward,0.0
157,/home/snake/Desktop/pointing4_dataset/Forward/personne08132-15-15.jpg,-7.6149,16.9658,4.6017,forward,0.0
158,/home/snake/Desktop/pointing4_dataset/Forward/personne02232-15-15.jpg,-3.7293,5.3049,-2.7192,forward,0.0
159,/home/snake/Desktop/pointing4_dataset/Forward/personne07272+30+0.jpg,7.7366,1.8694,-1.1543,forward,0.0
160,/home/snake/Desktop/pointing4_dataset/Forward/personne13118-30-30.jpg,-12.4084,22.1561,2.2862,forward,0.0
161,/home/snake/Desktop/pointing4_dataset/Forward/personne08172+30+0.jpg,17.1596,-7.8735,1.568,forward,0.0
162,/home/snake/Desktop/pointing4_dataset/Forward/personne15260+15+15.jpg,1.884,-10.8069,-2.4106,forward,0.0
163,/home/snake/Desktop/pointing4_dataset/Forward/personne02134-15+15.jpg,-4.2103,-13.4116,-5.7583,forward,0.0
164,/home/snake/Desktop/pointing4_dataset/Forward/personne10144+0-30.jpg,5.4022,23.6128,-1.2268,forward,0.0
165,/home/snake/Desktop/pointing4_dataset/Forward/personne12159+15+0.jpg,12.197,-13.6253,-0.2447,forward,0.0
166,/home/snake/Desktop/pointing4_dataset/Forward/personne11244+0-30.jpg,-3.1408,25.9036,-1.7303,forward,0.0
167,/home/snake/Desktop/pointing4_dataset/Forward/personne11233-15+0.jpg,-10.9549,2.147,0.2324,forward,0.0
168,/home/snake/Desktop/pointing4_dataset/Forward/personne01172+30+0.jpg,13.1202,8.7087,-2.1673,forward,0.0
169,/home/snake/Desktop/pointing4_dataset/Forward/personne14235-15+30.jpg,-11.3559,-28.8618,-2.8755,forward,0.0
170,/home/snake/Desktop/pointing4_dataset/Forward/personne11134-15+15.jpg,-10.6953,-19.5159,-3.2282,forward,0.0
171,/home/snake/Desktop/pointing4_dataset/Forward/personne11174+30+30.jpg,14.1577,-32.2986,6.6046,forward,0.0
172,/home/snake/Desktop/pointing4_dataset/Forward/personne08258+15-15.jpg,1.3441,11.9925,-2.3979,forward,0.0
173,/home/snake/Desktop/pointing4_dataset/Forward/personne10174+30+30.jpg,26.8109,-34.5595,11.1071,forward,0.0
174,/home/snake/Desktop/pointing4_dataset/Forward/personne03161+15+30.jpg,-0.6159,-23.8768,3.8986,forward,0.0
175,/home/snake/Desktop/pointing4_dataset/Forward/personne10235-15+30.jpg,-6.07,-30.6587,-3.0838,forward,0.0
176,/home/snake/Desktop/pointing4_dataset/Forward/personne07274+30+30.jpg,10.58,-20.5976,-1.5203,forward,0.0
177,/home/snake/Desktop/pointing4_dataset/Forward/personne01144+0-30.jpg,-0.5289,30.3329,-1.1346,forward,0.0
178,/home/snake/Desktop/pointing4_dataset/Forward/personne03144+0-30.jpg,-6.7645,24.1376,2.0212,forward,0.0
179,/home/snake/Desktop/pointing4_dataset/Forward/personne08145+0-15.jpg,-1.2574,16.85,3.533,forward,0.0
180,/home/snake/Desktop/pointing4_dataset/Forward/personne08272+30+0.jpg,10.2485,-12.2857,0.7596,forward,0.0
181,/home/snake/Desktop/pointing4_dataset/Forward/personne04235-15+30.jpg,-5.8943,-31.4013,-6.4349,forward,0.0
182,/home/snake/Desktop/pointing4_dataset/Forward/personne06132-15-15.jpg,-0.0656,5.6583,1.3883,forward,0.0
183,/home/snake/Desktop/pointing4_dataset/Forward/personne04144+0-30.jpg,-0.1011,22.4109,0.7641,forward,0.0
184,/home/snake/Desktop/pointing4_dataset/Forward/personne02146+0+0.jpg,1.4506,-6.6031,-3.3266,forward,0.0
185,/home/snake/Desktop/pointing4_dataset/Forward/personne08218-30-30.jpg,-14.9586,26.3305,9.4532,forward,0.0
186,/home/snake/Desktop/pointing4_dataset/Forward/personne13246+0+0.jpg,-0.767,-5.7768,-2.5266,forward,0.0
187,/home/snake/Desktop/pointing4_dataset/Forward/personne15246+0+0.jpg,-9.1581,0.5054,-0.9507,forward,0.0
188,/home/snake/Desktop/pointing4_dataset/Forward/personne01173+30+15.jpg,12.5572,-11.846,0.9838,forward,0.0
189,/home/snake/Desktop/pointing4_dataset/Forward/personne14174+30+30.jpg,13.0453,-34.3871,5.4496,forward,0.0
190,/home/snake/Desktop/pointing4_dataset/Forward/personne06245+0-15.jpg,9.1815,12.8668,-1.3268,forward,0.0
191,/home/snake/Desktop/pointing4_dataset/Forward/personne04234-15+15.jpg,-1.9563,-21.9716,-5.3579,forward,0.0
192,/home/snake/Desktop/pointing4_dataset/Forward/personne09159+15+0.jpg,8.6315,-6.5414,-0.6211,forward,0.0
193,/home/snake/Desktop/pointing4_dataset/Forward/personne06134-15+15.jpg,0.4315,-23.526,0.083,forward,0.0
194,/home/snake/Desktop/pointing4_dataset/Forward/personne01232-15-15.jpg,-9.228,26.0349,7.1249,forward,0.0
195,/home/snake/Desktop/pointing4_dataset/Forward/personne03260+15+15.jpg,0.4474,-17.9025,2.7386,forward,0.0
196,/home/snake/Desktop/pointing4_dataset/Forward/personne07147+0+15.jpg,-1.1427,-1.4977,2.3786,forward,0.0
197,/home/snake/Desktop/pointing4_dataset/Forward/personne07234-15+15.jpg,-6.0544,-12.172,-0.6454,forward,0.0
198,/home/snake/Desktop/pointing4_dataset/Forward/personne04161+15+30.jpg,9.3451,-28.3048,3.3893,forward,0.0
199,/home/snake/Desktop/pointing4_dataset/Forward/personne15270+30-30.jpg,11.4168,23.4487,-6.8867,forward,0.0
200,/home/snake/Desktop/pointing4_dataset/Forward/personne10146+0+0.jpg,6.7156,-5.5947,-2.7635,forward,0.0
201,/home/snake/Desktop/pointing4_dataset/Forward/personne01261+15+30.jpg,3.6085,-11.1276,2.5078,forward,0.0
202,/home/snake/Desktop/pointing4_dataset/Forward/personne03258+15-15.jpg,-2.9604,5.6193,1.9853,forward,0.0
203,/home/snake/Desktop/pointing4_dataset/Forward/personne06158+15-15.jpg,21.0697,4.195,-0.5043,forward,0.0
204,/home/snake/Desktop/pointing4_dataset/Forward/personne04158+15-15.jpg,6.9767,12.1228,-0.0023,forward,0.0
205,/home/snake/Desktop/pointing4_dataset/Forward/personne13219-30-15.jpg,-15.6606,8.9318,1.4855,forward,0.0
206,/home/snake/Desktop/pointing4_dataset/Forward/personne02144+0-30.jpg,2.7708,22.2191,-4.2189,forward,0.0
207,/home/snake/Desktop/pointing4_dataset/Forward/personne14147+0+15.jpg,-1.1637,-15.8685,-0.3503,forward,0.0
208,/home/snake/Desktop/pointing4_dataset/Forward/personne12218-30-30.jpg,-12.7407,21.6637,5.6877,forward,0.0
209,/home/snake/Desktop/pointing4_dataset/Forward/personne11147+0+15.jpg,-3.6525,-17.9177,-2.6643,forward,0.0
210,/home/snake/Desktop/pointing4_dataset/Forward/personne01133-15+0.jpg,-3.8825,3.533,2.153,forward,0.0
211,/home/snake/Desktop/pointing4_dataset/Forward/personne03145+0-15.jpg,-6.6306,10.9854,2.3013,forward,0.0
212,/home/snake/Desktop/pointing4_dataset/Forward/personne09147+0+15.jpg,-3.8142,-25.3807,-2.2942,forward,0.0
213,/home/snake/Desktop/pointing4_dataset/Forward/personne04134-15+15.jpg,0.2241,-23.0936,-2.847,forward,0.0
214,/home/snake/Desktop/pointing4_dataset/Forward/personne05232-15-15.jpg,-2.0212,6.9367,-13.493,forward,0.0
215,/home/snake/Desktop/pointing4_dataset/Forward/personne03234-15+15.jpg,-19.6912,-31.5343,-15.5365,forward,0.0
216,/home/snake/Desktop/pointing4_dataset/Forward/personne10160+15+15.jpg,14.6477,-20.2644,0.4344,forward,0.0
217,/home/snake/Desktop/pointing4_dataset/Forward/personne05159+15+0.jpg,12.5265,-13.0234,-5.7511,forward,0.0
218,/home/snake/Desktop/pointing4_dataset/Forward/personne03170+30-30.jpg,5.8051,33.2008,-0.8923,forward,0.0
219,/home/snake/Desktop/pointing4_dataset/Forward/personne01272+30+0.jpg,12.344,-0.8815,0.225,forward,0.0
220,/home/snake/Desktop/pointing4_dataset/Forward/personne12119-30-15.jpg,-7.7303,8.1865,1.7655,forward,0.0
221,/home/snake/Desktop/pointing4_dataset/Forward/personne12158+15-15.jpg,10.9403,3.3815,-2.9971,forward,0.0
222,/home/snake/Desktop/pointing4_dataset/Forward/personne11161+15+30.jpg,4.2176,-34.2845,2.8075,forward,0.0
